"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0260.1Southern",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-11049.84,-11051.38,-11054.27,-10652.76,-10653.89,-10655.02,-7792.09,-7795.69,-7802.43,-6864.95,-6867.6,-6870.24,-4533.66,-4539.32,-4549.91,-3076.89,-3081.04,-3085.2,-1275.26,-1282.98,-1297.41,711.15,705.49,699.83
"0.0360.1Southern",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-9822.87,-9824.41,-9827.3,-9226.83,-9227.96,-9229.09,-4929.86,-4933.46,-4940.2,-3538.17,-3540.82,-3543.46,-35.83,-41.49,-52.08,2150.87,2146.72,2142.56,4858.16,4850.44,4836.01,7839.88,7834.22,7828.56
"0.0460.1Southern",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-8595.9,-8597.44,-8600.33,-7800.9,-7802.03,-7803.16,-2067.63,-2071.23,-2077.97,-211.39,-214.04,-216.68,4462,4456.34,4445.75,7378.63,7374.48,7370.32,10991.58,10983.86,10969.43,14968.61,14962.95,14957.29
"0.0290.1Southern",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-19352.34,-19353.88,-19356.77,-18955.26,-18956.39,-18957.52,-16094.59,-16098.19,-16104.93,-15167.45,-15170.1,-15172.74,-12836.16,-12841.82,-12852.41,-11379.39,-11383.54,-11387.7,-9577.76,-9585.48,-9599.91,-7591.35,-7597.01,-7602.67
"0.0390.1Southern",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-18125.37,-18126.91,-18129.8,-17529.33,-17530.46,-17531.59,-13232.36,-13235.96,-13242.7,-11840.67,-11843.32,-11845.96,-8338.33,-8343.99,-8354.58,-6151.63,-6155.78,-6159.94,-3444.34,-3452.06,-3466.49,-462.62,-468.28,-473.94
"0.0490.1Southern",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-16898.4,-16899.94,-16902.83,-16103.4,-16104.53,-16105.66,-10370.13,-10373.73,-10380.47,-8513.89,-8516.54,-8519.18,-3840.5,-3846.16,-3856.75,-923.87,-928.02,-932.18,2689.08,2681.36,2666.93,6666.11,6660.45,6654.79
"0.0230.3Southern",-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-1593.63,-1595.17,-1598.06,-1196.55,-1197.68,-1198.81,1664.12,1660.52,1653.78,2591.26,2588.61,2585.97,4922.55,4916.89,4906.3,6379.32,6375.17,6371.01,8180.95,8173.23,8158.8,10167.36,10161.7,10156.04
"0.0330.3Southern",-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-366.66,-368.2,-371.09,229.38,228.25,227.12,4526.35,4522.75,4516.01,5918.04,5915.39,5912.75,9420.38,9414.72,9404.13,11607.08,11602.93,11598.77,14314.37,14306.65,14292.22,17296.09,17290.43,17284.77
"0.0430.3Southern",-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,860.31,858.77,855.88,1655.31,1654.18,1653.05,7388.58,7384.98,7378.24,9244.82,9242.17,9239.53,13918.21,13912.55,13901.96,16834.84,16830.69,16826.53,20447.79,20440.07,20425.64,24424.82,24419.16,24413.5
"0.0260.3Southern",-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-8051.13,-8052.67,-8055.56,-7654.05,-7655.18,-7656.31,-4793.38,-4796.98,-4803.72,-3866.24,-3868.89,-3871.53,-1534.95,-1540.61,-1551.2,-78.18,-82.33,-86.49,1723.45,1715.73,1701.3,3709.86,3704.2,3698.54
"0.0360.3Southern",-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-6824.16,-6825.7,-6828.59,-6228.12,-6229.25,-6230.38,-1931.15,-1934.75,-1941.49,-539.46,-542.11,-544.75,2962.88,2957.22,2946.63,5149.58,5145.43,5141.27,7856.87,7849.15,7834.72,10838.59,10832.93,10827.27
"0.0460.3Southern",-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-5597.19,-5598.73,-5601.62,-4802.19,-4803.32,-4804.45,931.08,927.48,920.74,2787.32,2784.67,2782.03,7460.71,7455.05,7444.46,10377.34,10373.19,10369.03,13990.29,13982.57,13968.14,17967.32,17961.66,17956
"0.0290.3Southern",-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-14508.63,-14510.17,-14513.06,-14111.55,-14112.68,-14113.81,-11250.88,-11254.48,-11261.22,-10323.74,-10326.39,-10329.03,-7992.45,-7998.11,-8008.7,-6535.68,-6539.83,-6543.99,-4734.05,-4741.77,-4756.2,-2747.64,-2753.3,-2758.96
"0.0390.3Southern",-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-13281.66,-13283.2,-13286.09,-12685.62,-12686.75,-12687.88,-8388.65,-8392.25,-8398.99,-6996.96,-6999.61,-7002.25,-3494.62,-3500.28,-3510.87,-1307.92,-1312.07,-1316.23,1399.37,1391.65,1377.22,4381.09,4375.43,4369.77
"0.0490.3Southern",-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-12054.69,-12056.23,-12059.12,-11259.69,-11260.82,-11261.95,-5526.42,-5530.02,-5536.76,-3670.18,-3672.83,-3675.47,1003.21,997.55,986.96,3919.84,3915.69,3911.53,7532.79,7525.07,7510.64,11509.82,11504.16,11498.5
"0.0230.5Southern",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-439.92,-441.46,-444.35,-42.84,-43.97,-45.1,2817.83,2814.23,2807.49,3744.97,3742.32,3739.68,6076.26,6070.6,6060.01,7533.03,7528.88,7524.72,9334.66,9326.94,9312.51,11321.07,11315.41,11309.75
"0.0330.5Southern",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,787.05,785.51,782.62,1383.09,1381.96,1380.83,5680.06,5676.46,5669.72,7071.75,7069.1,7066.46,10574.09,10568.43,10557.84,12760.79,12756.64,12752.48,15468.08,15460.36,15445.93,18449.8,18444.14,18438.48
"0.0430.5Southern",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,2014.02,2012.48,2009.59,2809.02,2807.89,2806.76,8542.29,8538.69,8531.95,10398.53,10395.88,10393.24,15071.92,15066.26,15055.67,17988.55,17984.4,17980.24,21601.5,21593.78,21579.35,25578.53,25572.87,25567.21
"0.0260.5Southern",-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-5052.42,-5053.96,-5056.85,-4655.34,-4656.47,-4657.6,-1794.67,-1798.27,-1805.01,-867.53,-870.18,-872.82,1463.76,1458.1,1447.51,2920.53,2916.38,2912.22,4722.16,4714.44,4700.01,6708.57,6702.91,6697.25
"0.0360.5Southern",-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-3825.45,-3826.99,-3829.88,-3229.41,-3230.54,-3231.67,1067.56,1063.96,1057.22,2459.25,2456.6,2453.96,5961.59,5955.93,5945.34,8148.29,8144.14,8139.98,10855.58,10847.86,10833.43,13837.3,13831.64,13825.98
"0.0460.5Southern",-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-2598.48,-2600.02,-2602.91,-1803.48,-1804.61,-1805.74,3929.79,3926.19,3919.45,5786.03,5783.38,5780.74,10459.42,10453.76,10443.17,13376.05,13371.9,13367.74,16989,16981.28,16966.85,20966.03,20960.37,20954.71
"0.0290.5Southern",-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-9664.92,-9666.46,-9669.35,-9267.84,-9268.97,-9270.1,-6407.17,-6410.77,-6417.51,-5480.03,-5482.68,-5485.32,-3148.74,-3154.4,-3164.99,-1691.97,-1696.12,-1700.28,109.66,101.94,87.51,2096.07,2090.41,2084.75
"0.0390.5Southern",-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-8437.95,-8439.49,-8442.38,-7841.91,-7843.04,-7844.17,-3544.94,-3548.54,-3555.28,-2153.25,-2155.9,-2158.54,1349.09,1343.43,1332.84,3535.79,3531.64,3527.48,6243.08,6235.36,6220.93,9224.8,9219.14,9213.48
"0.0490.5Southern",-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-7210.98,-7212.52,-7215.41,-6415.98,-6417.11,-6418.24,-682.71,-686.31,-693.05,1173.53,1170.88,1168.24,5846.92,5841.26,5830.67,8763.55,8759.4,8755.24,12376.5,12368.78,12354.35,16353.53,16347.87,16342.21
"0.0230.7Southern",-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,713.79,712.25,709.36,1110.87,1109.74,1108.61,3971.54,3967.94,3961.2,4898.68,4896.03,4893.39,7229.97,7224.31,7213.72,8686.74,8682.59,8678.43,10488.37,10480.65,10466.22,12474.78,12469.12,12463.46
"0.0330.7Southern",-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,1940.76,1939.22,1936.33,2536.8,2535.67,2534.54,6833.77,6830.17,6823.43,8225.46,8222.81,8220.17,11727.8,11722.14,11711.55,13914.5,13910.35,13906.19,16621.79,16614.07,16599.64,19603.51,19597.85,19592.19
"0.0430.7Southern",-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,3167.73,3166.19,3163.3,3962.73,3961.6,3960.47,9696,9692.4,9685.66,11552.24,11549.59,11546.95,16225.63,16219.97,16209.38,19142.26,19138.11,19133.95,22755.21,22747.49,22733.06,26732.24,26726.58,26720.92
"0.0260.7Southern",-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-2053.71,-2055.25,-2058.14,-1656.63,-1657.76,-1658.89,1204.04,1200.44,1193.7,2131.18,2128.53,2125.89,4462.47,4456.81,4446.22,5919.24,5915.09,5910.93,7720.87,7713.15,7698.72,9707.28,9701.62,9695.96
"0.0360.7Southern",-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-826.74,-828.28,-831.17,-230.7,-231.83,-232.96,4066.27,4062.67,4055.93,5457.96,5455.31,5452.67,8960.3,8954.64,8944.05,11147,11142.85,11138.69,13854.29,13846.57,13832.14,16836.01,16830.35,16824.69
"0.0460.7Southern",-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,400.23,398.69,395.8,1195.23,1194.1,1192.97,6928.5,6924.9,6918.16,8784.74,8782.09,8779.45,13458.13,13452.47,13441.88,16374.76,16370.61,16366.45,19987.71,19979.99,19965.56,23964.74,23959.08,23953.42
"0.0290.7Southern",-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-4821.21,-4822.75,-4825.64,-4424.13,-4425.26,-4426.39,-1563.46,-1567.06,-1573.8,-636.32,-638.97,-641.61,1694.97,1689.31,1678.72,3151.74,3147.59,3143.43,4953.37,4945.65,4931.22,6939.78,6934.12,6928.46
"0.0390.7Southern",-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-3594.24,-3595.78,-3598.67,-2998.2,-2999.33,-3000.46,1298.77,1295.17,1288.43,2690.46,2687.81,2685.17,6192.8,6187.14,6176.55,8379.5,8375.35,8371.19,11086.79,11079.07,11064.64,14068.51,14062.85,14057.19
"0.0490.7Southern",-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-2367.27,-2368.81,-2371.7,-1572.27,-1573.4,-1574.53,4161,4157.4,4150.66,6017.24,6014.59,6011.95,10690.63,10684.97,10674.38,13607.26,13603.11,13598.95,17220.21,17212.49,17198.06,21197.24,21191.58,21185.92
"0.0231.0Southern",0,0,0,0,0,0,2444.36,2442.82,2439.93,2841.44,2840.3,2839.17,5702.11,5698.5,5691.77,6629.24,6626.6,6623.96,8960.53,8954.87,8944.29,10417.3,10413.15,10409,12218.94,12211.22,12196.79,14205.35,14199.68,14194.02
"0.0331.0Southern",0,0,0,0,0,0,3671.33,3669.79,3666.9,4267.37,4266.23,4265.1,8564.34,8560.73,8554,9956.02,9953.38,9950.74,13458.36,13452.7,13442.12,15645.06,15640.91,15636.76,18352.36,18344.64,18330.21,21334.08,21328.41,21322.75
"0.0431.0Southern",0,0,0,0,0,0,4898.3,4896.76,4893.87,5693.3,5692.16,5691.03,11426.57,11422.96,11416.23,13282.8,13280.16,13277.52,17956.19,17950.53,17939.95,20872.82,20868.67,20864.52,24485.78,24478.06,24463.63,28462.81,28457.14,28451.48
"0.0261.0Southern",0,0,0,0,0,0,2444.36,2442.82,2439.93,2841.44,2840.3,2839.17,5702.11,5698.5,5691.77,6629.24,6626.6,6623.96,8960.53,8954.87,8944.29,10417.3,10413.15,10409,12218.94,12211.22,12196.79,14205.35,14199.68,14194.02
"0.0361.0Southern",0,0,0,0,0,0,3671.33,3669.79,3666.9,4267.37,4266.23,4265.1,8564.34,8560.73,8554,9956.02,9953.38,9950.74,13458.36,13452.7,13442.12,15645.06,15640.91,15636.76,18352.36,18344.64,18330.21,21334.08,21328.41,21322.75
"0.0461.0Southern",0,0,0,0,0,0,4898.3,4896.76,4893.87,5693.3,5692.16,5691.03,11426.57,11422.96,11416.23,13282.8,13280.16,13277.52,17956.19,17950.53,17939.95,20872.82,20868.67,20864.52,24485.78,24478.06,24463.63,28462.81,28457.14,28451.48
"0.0291.0Southern",0,0,0,0,0,0,2444.36,2442.82,2439.93,2841.44,2840.3,2839.17,5702.11,5698.5,5691.77,6629.24,6626.6,6623.96,8960.53,8954.87,8944.29,10417.3,10413.15,10409,12218.94,12211.22,12196.79,14205.35,14199.68,14194.02
"0.0391.0Southern",0,0,0,0,0,0,3671.33,3669.79,3666.9,4267.37,4266.23,4265.1,8564.34,8560.73,8554,9956.02,9953.38,9950.74,13458.36,13452.7,13442.12,15645.06,15640.91,15636.76,18352.36,18344.64,18330.21,21334.08,21328.41,21322.75
"0.0491.0Southern",0,0,0,0,0,0,4898.3,4896.76,4893.87,5693.3,5692.16,5691.03,11426.57,11422.96,11416.23,13282.8,13280.16,13277.52,17956.19,17950.53,17939.95,20872.82,20868.67,20864.52,24485.78,24478.06,24463.63,28462.81,28457.14,28451.48
"0.0231.2Southern",1153.71,1153.71,1153.71,1153.71,1153.71,1153.71,3598.07,3596.53,3593.64,3995.15,3994.01,3992.88,6855.82,6852.21,6845.48,7782.95,7780.31,7777.67,10114.24,10108.58,10098,11571.01,11566.86,11562.71,13372.65,13364.93,13350.5,15359.06,15353.39,15347.73
"0.0331.2Southern",1153.71,1153.71,1153.71,1153.71,1153.71,1153.71,4825.04,4823.5,4820.61,5421.08,5419.94,5418.81,9718.05,9714.44,9707.71,11109.73,11107.09,11104.45,14612.07,14606.41,14595.83,16798.77,16794.62,16790.47,19506.07,19498.35,19483.92,22487.79,22482.12,22476.46
"0.0431.2Southern",1153.71,1153.71,1153.71,1153.71,1153.71,1153.71,6052.01,6050.47,6047.58,6847.01,6845.87,6844.74,12580.28,12576.67,12569.94,14436.51,14433.87,14431.23,19109.9,19104.24,19093.66,22026.53,22022.38,22018.23,25639.49,25631.77,25617.34,29616.52,29610.85,29605.19
"0.0261.2Southern",2998.71,2998.71,2998.71,2998.71,2998.71,2998.71,5443.07,5441.53,5438.64,5840.15,5839.01,5837.88,8700.82,8697.21,8690.48,9627.95,9625.31,9622.67,11959.24,11953.58,11943,13416.01,13411.86,13407.71,15217.65,15209.93,15195.5,17204.06,17198.39,17192.73
"0.0361.2Southern",2998.71,2998.71,2998.71,2998.71,2998.71,2998.71,6670.04,6668.5,6665.61,7266.08,7264.94,7263.81,11563.05,11559.44,11552.71,12954.73,12952.09,12949.45,16457.07,16451.41,16440.83,18643.77,18639.62,18635.47,21351.07,21343.35,21328.92,24332.79,24327.12,24321.46
"0.0461.2Southern",2998.71,2998.71,2998.71,2998.71,2998.71,2998.71,7897.01,7895.47,7892.58,8692.01,8690.87,8689.74,14425.28,14421.67,14414.94,16281.51,16278.87,16276.23,20954.9,20949.24,20938.66,23871.53,23867.38,23863.23,27484.49,27476.77,27462.34,31461.52,31455.85,31450.19
"0.0291.2Southern",4843.71,4843.71,4843.71,4843.71,4843.71,4843.71,7288.07,7286.53,7283.64,7685.15,7684.01,7682.88,10545.82,10542.21,10535.48,11472.95,11470.31,11467.67,13804.24,13798.58,13788,15261.01,15256.86,15252.71,17062.65,17054.93,17040.5,19049.06,19043.39,19037.73
"0.0391.2Southern",4843.71,4843.71,4843.71,4843.71,4843.71,4843.71,8515.04,8513.5,8510.61,9111.08,9109.94,9108.81,13408.05,13404.44,13397.71,14799.73,14797.09,14794.45,18302.07,18296.41,18285.83,20488.77,20484.62,20480.47,23196.07,23188.35,23173.92,26177.79,26172.12,26166.46
"0.0491.2Southern",4843.71,4843.71,4843.71,4843.71,4843.71,4843.71,9742.01,9740.47,9737.58,10537.01,10535.87,10534.74,16270.28,16266.67,16259.94,18126.51,18123.87,18121.23,22799.9,22794.24,22783.66,25716.53,25712.38,25708.23,29329.49,29321.77,29307.34,33306.52,33300.85,33295.19
"0.0231.5Southern",2884.28,2884.28,2884.28,2884.28,2884.28,2884.28,5328.63,5327.09,5324.2,5725.71,5724.58,5723.45,8586.38,8582.78,8576.04,9513.52,9510.87,9508.23,11844.81,11839.15,11828.56,13301.58,13297.43,13293.27,15103.21,15095.49,15081.06,17089.62,17083.96,17078.3
"0.0331.5Southern",2884.28,2884.28,2884.28,2884.28,2884.28,2884.28,6555.6,6554.06,6551.17,7151.64,7150.51,7149.38,11448.61,11445.01,11438.27,12840.3,12837.65,12835.01,16342.64,16336.98,16326.39,18529.34,18525.19,18521.03,21236.63,21228.91,21214.48,24218.35,24212.69,24207.03
"0.0431.5Southern",2884.28,2884.28,2884.28,2884.28,2884.28,2884.28,7782.57,7781.03,7778.14,8577.57,8576.44,8575.31,14310.84,14307.24,14300.5,16167.08,16164.43,16161.79,20840.47,20834.81,20824.22,23757.1,23752.95,23748.79,27370.05,27362.33,27347.9,31347.08,31341.42,31335.76
"0.0261.5Southern",7496.78,7496.78,7496.78,7496.78,7496.78,7496.78,9941.13,9939.59,9936.7,10338.21,10337.08,10335.95,13198.88,13195.28,13188.54,14126.02,14123.37,14120.73,16457.31,16451.65,16441.06,17914.08,17909.93,17905.77,19715.71,19707.99,19693.56,21702.12,21696.46,21690.8
"0.0361.5Southern",7496.78,7496.78,7496.78,7496.78,7496.78,7496.78,11168.1,11166.56,11163.67,11764.14,11763.01,11761.88,16061.11,16057.51,16050.77,17452.8,17450.15,17447.51,20955.14,20949.48,20938.89,23141.84,23137.69,23133.53,25849.13,25841.41,25826.98,28830.85,28825.19,28819.53
"0.0461.5Southern",7496.78,7496.78,7496.78,7496.78,7496.78,7496.78,12395.07,12393.53,12390.64,13190.07,13188.94,13187.81,18923.34,18919.74,18913,20779.58,20776.93,20774.29,25452.97,25447.31,25436.72,28369.6,28365.45,28361.29,31982.55,31974.83,31960.4,35959.58,35953.92,35948.26
"0.0291.5Southern",12109.28,12109.28,12109.28,12109.28,12109.28,12109.28,14553.63,14552.09,14549.2,14950.71,14949.58,14948.45,17811.38,17807.78,17801.04,18738.52,18735.87,18733.23,21069.81,21064.15,21053.56,22526.58,22522.43,22518.27,24328.21,24320.49,24306.06,26314.62,26308.96,26303.3
"0.0391.5Southern",12109.28,12109.28,12109.28,12109.28,12109.28,12109.28,15780.6,15779.06,15776.17,16376.64,16375.51,16374.38,20673.61,20670.01,20663.27,22065.3,22062.65,22060.01,25567.64,25561.98,25551.39,27754.34,27750.19,27746.03,30461.63,30453.91,30439.48,33443.35,33437.69,33432.03
"0.0491.5Southern",12109.28,12109.28,12109.28,12109.28,12109.28,12109.28,17007.57,17006.03,17003.14,17802.57,17801.44,17800.31,23535.84,23532.24,23525.5,25392.08,25389.43,25386.79,30065.47,30059.81,30049.22,32982.1,32977.95,32973.79,36595.05,36587.33,36572.9,40572.08,40566.42,40560.76
"0.0231.8Southern",4614.84,4614.84,4614.84,4614.84,4614.84,4614.84,7059.2,7057.66,7054.77,7456.28,7455.14,7454.01,10316.95,10313.34,10306.61,11244.08,11241.44,11238.8,13575.37,13569.71,13559.13,15032.14,15027.99,15023.84,16833.78,16826.06,16811.63,18820.19,18814.52,18808.86
"0.0331.8Southern",4614.84,4614.84,4614.84,4614.84,4614.84,4614.84,8286.17,8284.63,8281.74,8882.21,8881.07,8879.94,13179.18,13175.57,13168.84,14570.86,14568.22,14565.58,18073.2,18067.54,18056.96,20259.9,20255.75,20251.6,22967.2,22959.48,22945.05,25948.92,25943.25,25937.59
"0.0431.8Southern",4614.84,4614.84,4614.84,4614.84,4614.84,4614.84,9513.14,9511.6,9508.71,10308.14,10307,10305.87,16041.41,16037.8,16031.07,17897.64,17895,17892.36,22571.03,22565.37,22554.79,25487.66,25483.51,25479.36,29100.62,29092.9,29078.47,33077.65,33071.98,33066.32
"0.0261.8Southern",11994.84,11994.84,11994.84,11994.84,11994.84,11994.84,14439.2,14437.66,14434.77,14836.28,14835.14,14834.01,17696.95,17693.34,17686.61,18624.08,18621.44,18618.8,20955.37,20949.71,20939.13,22412.14,22407.99,22403.84,24213.78,24206.06,24191.63,26200.19,26194.52,26188.86
"0.0361.8Southern",11994.84,11994.84,11994.84,11994.84,11994.84,11994.84,15666.17,15664.63,15661.74,16262.21,16261.07,16259.94,20559.18,20555.57,20548.84,21950.86,21948.22,21945.58,25453.2,25447.54,25436.96,27639.9,27635.75,27631.6,30347.2,30339.48,30325.05,33328.92,33323.25,33317.59
"0.0461.8Southern",11994.84,11994.84,11994.84,11994.84,11994.84,11994.84,16893.14,16891.6,16888.71,17688.14,17687,17685.87,23421.41,23417.8,23411.07,25277.64,25275,25272.36,29951.03,29945.37,29934.79,32867.66,32863.51,32859.36,36480.62,36472.9,36458.47,40457.65,40451.98,40446.32
"0.0291.8Southern",19374.84,19374.84,19374.84,19374.84,19374.84,19374.84,21819.2,21817.66,21814.77,22216.28,22215.14,22214.01,25076.95,25073.34,25066.61,26004.08,26001.44,25998.8,28335.37,28329.71,28319.13,29792.14,29787.99,29783.84,31593.78,31586.06,31571.63,33580.19,33574.52,33568.86
"0.0391.8Southern",19374.84,19374.84,19374.84,19374.84,19374.84,19374.84,23046.17,23044.63,23041.74,23642.21,23641.07,23639.94,27939.18,27935.57,27928.84,29330.86,29328.22,29325.58,32833.2,32827.54,32816.96,35019.9,35015.75,35011.6,37727.2,37719.48,37705.05,40708.92,40703.25,40697.59
"0.0491.8Southern",19374.84,19374.84,19374.84,19374.84,19374.84,19374.84,24273.14,24271.6,24268.71,25068.14,25067,25065.87,30801.41,30797.8,30791.07,32657.64,32655,32652.36,37331.03,37325.37,37314.79,40247.66,40243.51,40239.36,43860.62,43852.9,43838.47,47837.65,47831.98,47826.32
"0.0232.0Southern",5768.55,5768.55,5768.55,5768.55,5768.55,5768.55,8212.91,8211.37,8208.48,8609.99,8608.85,8607.72,11470.66,11467.05,11460.32,12397.79,12395.15,12392.51,14729.08,14723.42,14712.84,16185.85,16181.7,16177.55,17987.49,17979.77,17965.34,19973.9,19968.23,19962.57
"0.0332.0Southern",5768.55,5768.55,5768.55,5768.55,5768.55,5768.55,9439.88,9438.34,9435.45,10035.92,10034.78,10033.65,14332.89,14329.28,14322.55,15724.57,15721.93,15719.29,19226.91,19221.25,19210.67,21413.61,21409.46,21405.31,24120.91,24113.19,24098.76,27102.63,27096.96,27091.3
"0.0432.0Southern",5768.55,5768.55,5768.55,5768.55,5768.55,5768.55,10666.85,10665.31,10662.42,11461.85,11460.71,11459.58,17195.12,17191.51,17184.78,19051.35,19048.71,19046.07,23724.74,23719.08,23708.5,26641.37,26637.22,26633.07,30254.33,30246.61,30232.18,34231.36,34225.69,34220.03
"0.0262.0Southern",14993.55,14993.55,14993.55,14993.55,14993.55,14993.55,17437.91,17436.37,17433.48,17834.99,17833.85,17832.72,20695.66,20692.05,20685.32,21622.79,21620.15,21617.51,23954.08,23948.42,23937.84,25410.85,25406.7,25402.55,27212.49,27204.77,27190.34,29198.9,29193.23,29187.57
"0.0362.0Southern",14993.55,14993.55,14993.55,14993.55,14993.55,14993.55,18664.88,18663.34,18660.45,19260.92,19259.78,19258.65,23557.89,23554.28,23547.55,24949.57,24946.93,24944.29,28451.91,28446.25,28435.67,30638.61,30634.46,30630.31,33345.91,33338.19,33323.76,36327.63,36321.96,36316.3
"0.0462.0Southern",14993.55,14993.55,14993.55,14993.55,14993.55,14993.55,19891.85,19890.31,19887.42,20686.85,20685.71,20684.58,26420.12,26416.51,26409.78,28276.35,28273.71,28271.07,32949.74,32944.08,32933.5,35866.37,35862.22,35858.07,39479.33,39471.61,39457.18,43456.36,43450.69,43445.03
"0.0292.0Southern",24218.55,24218.55,24218.55,24218.55,24218.55,24218.55,26662.91,26661.37,26658.48,27059.99,27058.85,27057.72,29920.66,29917.05,29910.32,30847.79,30845.15,30842.51,33179.08,33173.42,33162.84,34635.85,34631.7,34627.55,36437.49,36429.77,36415.34,38423.9,38418.23,38412.57
"0.0392.0Southern",24218.55,24218.55,24218.55,24218.55,24218.55,24218.55,27889.88,27888.34,27885.45,28485.92,28484.78,28483.65,32782.89,32779.28,32772.55,34174.57,34171.93,34169.29,37676.91,37671.25,37660.67,39863.61,39859.46,39855.31,42570.91,42563.19,42548.76,45552.63,45546.96,45541.3
"0.0492.0Southern",24218.55,24218.55,24218.55,24218.55,24218.55,24218.55,29116.85,29115.31,29112.42,29911.85,29910.71,29909.58,35645.12,35641.51,35634.78,37501.35,37498.71,37496.07,42174.74,42169.08,42158.5,45091.37,45087.22,45083.07,48704.33,48696.61,48682.18,52681.36,52675.69,52670.03
