"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.03170.1Southern",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,1301.2,1299.65,1296.77,1897.23,1896.1,1894.97,6194.2,6190.6,6183.87,7585.89,7583.25,7580.6,11088.23,11082.57,11071.99,13274.93,13270.78,13266.63,15982.22,15974.51,15960.07,18963.94,18958.28,18952.62
"0.04170.1Southern",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,2528.17,2526.62,2523.74,3323.16,3322.03,3320.9,9056.43,9052.83,9046.1,10912.67,10910.03,10907.38,15586.06,15580.4,15569.82,18502.69,18498.54,18494.39,22115.64,22107.93,22093.49,26092.67,26087.01,26081.35
"0.02110.3Southern",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,823.73,822.18,819.3,1220.8,1219.67,1218.54,4081.47,4077.87,4071.14,5008.61,5005.97,5003.32,7339.9,7334.24,7323.66,8796.67,8792.52,8788.37,10598.3,10590.59,10576.15,12584.71,12579.05,12573.39
"0.03110.3Southern",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,2050.7,2049.15,2046.27,2646.73,2645.6,2644.47,6943.7,6940.1,6933.37,8335.39,8332.75,8330.1,11837.73,11832.07,11821.49,14024.43,14020.28,14016.13,16731.72,16724.01,16709.57,19713.44,19707.78,19702.12
"0.04110.3Southern",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,3277.67,3276.12,3273.24,4072.66,4071.53,4070.4,9805.93,9802.33,9795.6,11662.17,11659.53,11656.88,16335.56,16329.9,16319.32,19252.19,19248.04,19243.89,22865.14,22857.43,22842.99,26842.17,26836.51,26830.85
"0.02140.3Southern",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,1804.73,1803.18,1800.3,2201.8,2200.67,2199.54,5062.47,5058.87,5052.14,5989.61,5986.97,5984.32,8320.9,8315.24,8304.66,9777.67,9773.52,9769.37,11579.3,11571.59,11557.15,13565.71,13560.05,13554.39
"0.03140.3Southern",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,3031.7,3030.15,3027.27,3627.73,3626.6,3625.47,7924.7,7921.1,7914.37,9316.39,9313.75,9311.1,12818.73,12813.07,12802.49,15005.43,15001.28,14997.13,17712.72,17705.01,17690.57,20694.44,20688.78,20683.12
"0.04140.3Southern",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,4258.67,4257.12,4254.24,5053.66,5052.53,5051.4,10786.93,10783.33,10776.6,12643.17,12640.53,12637.88,17316.56,17310.9,17300.32,20233.19,20229.04,20224.89,23846.14,23838.43,23823.99,27823.17,27817.51,27811.85
"0.02170.3Southern",341.37,341.37,341.37,341.37,341.37,341.37,2785.73,2784.18,2781.3,3182.8,3181.67,3180.54,6043.47,6039.87,6033.14,6970.61,6967.97,6965.32,9301.9,9296.24,9285.66,10758.67,10754.52,10750.37,12560.3,12552.59,12538.15,14546.71,14541.05,14535.39
"0.03170.3Southern",341.37,341.37,341.37,341.37,341.37,341.37,4012.7,4011.15,4008.27,4608.73,4607.6,4606.47,8905.7,8902.1,8895.37,10297.39,10294.75,10292.1,13799.73,13794.07,13783.49,15986.43,15982.28,15978.13,18693.72,18686.01,18671.57,21675.44,21669.78,21664.12
"0.04170.3Southern",341.37,341.37,341.37,341.37,341.37,341.37,5239.67,5238.12,5235.24,6034.66,6033.53,6032.4,11767.93,11764.33,11757.6,13624.17,13621.53,13618.88,18297.56,18291.9,18281.32,21214.19,21210.04,21205.89,24827.14,24819.43,24804.99,28804.17,28798.51,28792.85
"0.02110.5Southern",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,2227.23,2225.68,2222.8,2624.3,2623.17,2622.04,5484.97,5481.37,5474.64,6412.11,6409.47,6406.82,8743.4,8737.74,8727.16,10200.17,10196.02,10191.87,12001.8,11994.09,11979.65,13988.21,13982.55,13976.89
"0.03110.5Southern",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,3454.2,3452.65,3449.77,4050.23,4049.1,4047.97,8347.2,8343.6,8336.87,9738.89,9736.25,9733.6,13241.23,13235.57,13224.99,15427.93,15423.78,15419.63,18135.22,18127.51,18113.07,21116.94,21111.28,21105.62
"0.04110.5Southern",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,4681.17,4679.62,4676.74,5476.16,5475.03,5473.9,11209.43,11205.83,11199.1,13065.67,13063.03,13060.38,17739.06,17733.4,17722.82,20655.69,20651.54,20647.39,24268.64,24260.93,24246.49,28245.67,28240.01,28234.35
"0.02140.5Southern",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,3862.23,3860.68,3857.8,4259.3,4258.17,4257.04,7119.97,7116.37,7109.64,8047.11,8044.47,8041.82,10378.4,10372.74,10362.16,11835.17,11831.02,11826.87,13636.8,13629.09,13614.65,15623.21,15617.55,15611.89
"0.03140.5Southern",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,5089.2,5087.65,5084.77,5685.23,5684.1,5682.97,9982.2,9978.6,9971.87,11373.89,11371.25,11368.6,14876.23,14870.57,14859.99,17062.93,17058.78,17054.63,19770.22,19762.51,19748.07,22751.94,22746.28,22740.62
"0.04140.5Southern",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,6316.17,6314.62,6311.74,7111.16,7110.03,7108.9,12844.43,12840.83,12834.1,14700.67,14698.03,14695.38,19374.06,19368.4,19357.82,22290.69,22286.54,22282.39,25903.64,25895.93,25881.49,29880.67,29875.01,29869.35
"0.02170.5Southern",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,5497.23,5495.68,5492.8,5894.3,5893.17,5892.04,8754.97,8751.37,8744.64,9682.11,9679.47,9676.82,12013.4,12007.74,11997.16,13470.17,13466.02,13461.87,15271.8,15264.09,15249.65,17258.21,17252.55,17246.89
"0.03170.5Southern",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,6724.2,6722.65,6719.77,7320.23,7319.1,7317.97,11617.2,11613.6,11606.87,13008.89,13006.25,13003.6,16511.23,16505.57,16494.99,18697.93,18693.78,18689.63,21405.22,21397.51,21383.07,24386.94,24381.28,24375.62
"0.04170.5Southern",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,7951.17,7949.62,7946.74,8746.16,8745.03,8743.9,14479.43,14475.83,14469.1,16335.67,16333.03,16330.38,21009.06,21003.4,20992.82,23925.69,23921.54,23917.39,27538.64,27530.93,27516.49,31515.67,31510.01,31504.35
"0.02110.7Southern",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,3630.73,3629.18,3626.3,4027.8,4026.67,4025.54,6888.47,6884.87,6878.14,7815.61,7812.97,7810.32,10146.9,10141.24,10130.66,11603.67,11599.52,11595.37,13405.3,13397.59,13383.15,15391.71,15386.05,15380.39
"0.03110.7Southern",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,4857.7,4856.15,4853.27,5453.73,5452.6,5451.47,9750.7,9747.1,9740.37,11142.39,11139.75,11137.1,14644.73,14639.07,14628.49,16831.43,16827.28,16823.13,19538.72,19531.01,19516.57,22520.44,22514.78,22509.12
"0.04110.7Southern",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,6084.67,6083.12,6080.24,6879.66,6878.53,6877.4,12612.93,12609.33,12602.6,14469.17,14466.53,14463.88,19142.56,19136.9,19126.32,22059.19,22055.04,22050.89,25672.14,25664.43,25649.99,29649.17,29643.51,29637.85
"0.02140.7Southern",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,5919.73,5918.18,5915.3,6316.8,6315.67,6314.54,9177.47,9173.87,9167.14,10104.61,10101.97,10099.32,12435.9,12430.24,12419.66,13892.67,13888.52,13884.37,15694.3,15686.59,15672.15,17680.71,17675.05,17669.39
"0.03140.7Southern",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,7146.7,7145.15,7142.27,7742.73,7741.6,7740.47,12039.7,12036.1,12029.37,13431.39,13428.75,13426.1,16933.73,16928.07,16917.49,19120.43,19116.28,19112.13,21827.72,21820.01,21805.57,24809.44,24803.78,24798.12
"0.04140.7Southern",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,8373.67,8372.12,8369.24,9168.66,9167.53,9166.4,14901.93,14898.33,14891.6,16758.17,16755.53,16752.88,21431.56,21425.9,21415.32,24348.19,24344.04,24339.89,27961.14,27953.43,27938.99,31938.17,31932.51,31926.85
"0.02170.7Southern",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,8208.73,8207.18,8204.3,8605.8,8604.67,8603.54,11466.47,11462.87,11456.14,12393.61,12390.97,12388.32,14724.9,14719.24,14708.66,16181.67,16177.52,16173.37,17983.3,17975.59,17961.15,19969.71,19964.05,19958.39
"0.03170.7Southern",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,9435.7,9434.15,9431.27,10031.73,10030.6,10029.47,14328.7,14325.1,14318.37,15720.39,15717.75,15715.1,19222.73,19217.07,19206.49,21409.43,21405.28,21401.13,24116.72,24109.01,24094.57,27098.44,27092.78,27087.12
"0.04170.7Southern",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,10662.67,10661.12,10658.24,11457.66,11456.53,11455.4,17190.93,17187.33,17180.6,19047.17,19044.53,19041.88,23720.56,23714.9,23704.32,26637.19,26633.04,26628.89,30250.14,30242.43,30227.99,34227.17,34221.51,34215.85
"0.02111.0Southern",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,5735.98,5734.43,5731.55,6133.05,6131.92,6130.79,8993.72,8990.12,8983.39,9920.86,9918.22,9915.57,12252.15,12246.49,12235.91,13708.92,13704.77,13700.62,15510.55,15502.84,15488.4,17496.96,17491.3,17485.64
"0.03111.0Southern",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,6962.95,6961.4,6958.52,7558.98,7557.85,7556.72,11855.95,11852.35,11845.62,13247.64,13245,13242.35,16749.98,16744.32,16733.74,18936.68,18932.53,18928.38,21643.97,21636.26,21621.82,24625.69,24620.03,24614.37
"0.04111.0Southern",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,8189.92,8188.37,8185.49,8984.91,8983.78,8982.65,14718.18,14714.58,14707.85,16574.42,16571.78,16569.13,21247.81,21242.15,21231.57,24164.44,24160.29,24156.14,27777.39,27769.68,27755.24,31754.42,31748.76,31743.1
"0.02141.0Southern",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,9005.98,9004.43,9001.55,9403.05,9401.92,9400.79,12263.72,12260.12,12253.39,13190.86,13188.22,13185.57,15522.15,15516.49,15505.91,16978.92,16974.77,16970.62,18780.55,18772.84,18758.4,20766.96,20761.3,20755.64
"0.03141.0Southern",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,10232.95,10231.4,10228.52,10828.98,10827.85,10826.72,15125.95,15122.35,15115.62,16517.64,16515,16512.35,20019.98,20014.32,20003.74,22206.68,22202.53,22198.38,24913.97,24906.26,24891.82,27895.69,27890.03,27884.37
"0.04141.0Southern",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,11459.92,11458.37,11455.49,12254.91,12253.78,12252.65,17988.18,17984.58,17977.85,19844.42,19841.78,19839.13,24517.81,24512.15,24501.57,27434.44,27430.29,27426.14,31047.39,31039.68,31025.24,35024.42,35018.76,35013.1
"0.02171.0Southern",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,12275.98,12274.43,12271.55,12673.05,12671.92,12670.79,15533.72,15530.12,15523.39,16460.86,16458.22,16455.57,18792.15,18786.49,18775.91,20248.92,20244.77,20240.62,22050.55,22042.84,22028.4,24036.96,24031.3,24025.64
"0.03171.0Southern",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,13502.95,13501.4,13498.52,14098.98,14097.85,14096.72,18395.95,18392.35,18385.62,19787.64,19785,19782.35,23289.98,23284.32,23273.74,25476.68,25472.53,25468.38,28183.97,28176.26,28161.82,31165.69,31160.03,31154.37
"0.04171.0Southern",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,14729.92,14728.37,14725.49,15524.91,15523.78,15522.65,21258.18,21254.58,21247.85,23114.42,23111.78,23109.13,27787.81,27782.15,27771.57,30704.44,30700.29,30696.14,34317.39,34309.68,34295.24,38294.42,38288.76,38283.1
"0.02111.2Southern",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,7139.48,7137.93,7135.05,7536.55,7535.42,7534.29,10397.22,10393.62,10386.89,11324.36,11321.72,11319.07,13655.65,13649.99,13639.41,15112.42,15108.27,15104.12,16914.05,16906.34,16891.9,18900.46,18894.8,18889.14
"0.03111.2Southern",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,8366.45,8364.9,8362.02,8962.48,8961.35,8960.22,13259.45,13255.85,13249.12,14651.14,14648.5,14645.85,18153.48,18147.82,18137.24,20340.18,20336.03,20331.88,23047.47,23039.76,23025.32,26029.19,26023.53,26017.87
"0.04111.2Southern",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,9593.42,9591.87,9588.99,10388.41,10387.28,10386.15,16121.68,16118.08,16111.35,17977.92,17975.28,17972.63,22651.31,22645.65,22635.07,25567.94,25563.79,25559.64,29180.89,29173.18,29158.74,33157.92,33152.26,33146.6
"0.02141.2Southern",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,11063.48,11061.93,11059.05,11460.55,11459.42,11458.29,14321.22,14317.62,14310.89,15248.36,15245.72,15243.07,17579.65,17573.99,17563.41,19036.42,19032.27,19028.12,20838.05,20830.34,20815.9,22824.46,22818.8,22813.14
"0.03141.2Southern",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,12290.45,12288.9,12286.02,12886.48,12885.35,12884.22,17183.45,17179.85,17173.12,18575.14,18572.5,18569.85,22077.48,22071.82,22061.24,24264.18,24260.03,24255.88,26971.47,26963.76,26949.32,29953.19,29947.53,29941.87
"0.04141.2Southern",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,13517.42,13515.87,13512.99,14312.41,14311.28,14310.15,20045.68,20042.08,20035.35,21901.92,21899.28,21896.63,26575.31,26569.65,26559.07,29491.94,29487.79,29483.64,33104.89,33097.18,33082.74,37081.92,37076.26,37070.6
"0.02171.2Southern",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,14987.48,14985.93,14983.05,15384.55,15383.42,15382.29,18245.22,18241.62,18234.89,19172.36,19169.72,19167.07,21503.65,21497.99,21487.41,22960.42,22956.27,22952.12,24762.05,24754.34,24739.9,26748.46,26742.8,26737.14
"0.03171.2Southern",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,16214.45,16212.9,16210.02,16810.48,16809.35,16808.22,21107.45,21103.85,21097.12,22499.14,22496.5,22493.85,26001.48,25995.82,25985.24,28188.18,28184.03,28179.88,30895.47,30887.76,30873.32,33877.19,33871.53,33865.87
"0.04171.2Southern",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,17441.42,17439.87,17436.99,18236.41,18235.28,18234.15,23969.68,23966.08,23959.35,25825.92,25823.28,25820.63,30499.31,30493.65,30483.07,33415.94,33411.79,33407.64,37028.89,37021.18,37006.74,41005.92,41000.26,40994.6
"0.02111.5Southern",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,9244.73,9243.18,9240.3,9641.8,9640.67,9639.54,12502.47,12498.87,12492.14,13429.61,13426.97,13424.32,15760.9,15755.24,15744.66,17217.67,17213.52,17209.37,19019.3,19011.59,18997.15,21005.71,21000.05,20994.39
"0.03111.5Southern",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,10471.7,10470.15,10467.27,11067.73,11066.6,11065.47,15364.7,15361.1,15354.37,16756.39,16753.75,16751.1,20258.73,20253.07,20242.49,22445.43,22441.28,22437.13,25152.72,25145.01,25130.57,28134.44,28128.78,28123.12
"0.04111.5Southern",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,11698.67,11697.12,11694.24,12493.66,12492.53,12491.4,18226.93,18223.33,18216.6,20083.17,20080.53,20077.88,24756.56,24750.9,24740.32,27673.19,27669.04,27664.89,31286.14,31278.43,31263.99,35263.17,35257.51,35251.85
"0.02141.5Southern",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,14149.73,14148.18,14145.3,14546.8,14545.67,14544.54,17407.47,17403.87,17397.14,18334.61,18331.97,18329.32,20665.9,20660.24,20649.66,22122.67,22118.52,22114.37,23924.3,23916.59,23902.15,25910.71,25905.05,25899.39
"0.03141.5Southern",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,15376.7,15375.15,15372.27,15972.73,15971.6,15970.47,20269.7,20266.1,20259.37,21661.39,21658.75,21656.1,25163.73,25158.07,25147.49,27350.43,27346.28,27342.13,30057.72,30050.01,30035.57,33039.44,33033.78,33028.12
"0.04141.5Southern",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,16603.67,16602.12,16599.24,17398.66,17397.53,17396.4,23131.93,23128.33,23121.6,24988.17,24985.53,24982.88,29661.56,29655.9,29645.32,32578.19,32574.04,32569.89,36191.14,36183.43,36168.99,40168.17,40162.51,40156.85
"0.02171.5Southern",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,19054.73,19053.18,19050.3,19451.8,19450.67,19449.54,22312.47,22308.87,22302.14,23239.61,23236.97,23234.32,25570.9,25565.24,25554.66,27027.67,27023.52,27019.37,28829.3,28821.59,28807.15,30815.71,30810.05,30804.39
"0.03171.5Southern",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,20281.7,20280.15,20277.27,20877.73,20876.6,20875.47,25174.7,25171.1,25164.37,26566.39,26563.75,26561.1,30068.73,30063.07,30052.49,32255.43,32251.28,32247.13,34962.72,34955.01,34940.57,37944.44,37938.78,37933.12
"0.04171.5Southern",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,21508.67,21507.12,21504.24,22303.66,22302.53,22301.4,28036.93,28033.33,28026.6,29893.17,29890.53,29887.88,34566.56,34560.9,34550.32,37483.19,37479.04,37474.89,41096.14,41088.43,41073.99,45073.17,45067.51,45061.85
"0.02111.8Southern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,11349.98,11348.43,11345.55,11747.05,11745.92,11744.79,14607.72,14604.12,14597.39,15534.86,15532.22,15529.57,17866.15,17860.49,17849.91,19322.92,19318.77,19314.62,21124.55,21116.84,21102.4,23110.96,23105.3,23099.64
"0.03111.8Southern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,12576.95,12575.4,12572.52,13172.98,13171.85,13170.72,17469.95,17466.35,17459.62,18861.64,18859,18856.35,22363.98,22358.32,22347.74,24550.68,24546.53,24542.38,27257.97,27250.26,27235.82,30239.69,30234.03,30228.37
"0.04111.8Southern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,13803.92,13802.37,13799.49,14598.91,14597.78,14596.65,20332.18,20328.58,20321.85,22188.42,22185.78,22183.13,26861.81,26856.15,26845.57,29778.44,29774.29,29770.14,33391.39,33383.68,33369.24,37368.42,37362.76,37357.1
"0.02141.8Southern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,17235.98,17234.43,17231.55,17633.05,17631.92,17630.79,20493.72,20490.12,20483.39,21420.86,21418.22,21415.57,23752.15,23746.49,23735.91,25208.92,25204.77,25200.62,27010.55,27002.84,26988.4,28996.96,28991.3,28985.64
"0.03141.8Southern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,18462.95,18461.4,18458.52,19058.98,19057.85,19056.72,23355.95,23352.35,23345.62,24747.64,24745,24742.35,28249.98,28244.32,28233.74,30436.68,30432.53,30428.38,33143.97,33136.26,33121.82,36125.69,36120.03,36114.37
"0.04141.8Southern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,19689.92,19688.37,19685.49,20484.91,20483.78,20482.65,26218.18,26214.58,26207.85,28074.42,28071.78,28069.13,32747.81,32742.15,32731.57,35664.44,35660.29,35656.14,39277.39,39269.68,39255.24,43254.42,43248.76,43243.1
"0.02171.8Southern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,23121.98,23120.43,23117.55,23519.05,23517.92,23516.79,26379.72,26376.12,26369.39,27306.86,27304.22,27301.57,29638.15,29632.49,29621.91,31094.92,31090.77,31086.62,32896.55,32888.84,32874.4,34882.96,34877.3,34871.64
"0.03171.8Southern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,24348.95,24347.4,24344.52,24944.98,24943.85,24942.72,29241.95,29238.35,29231.62,30633.64,30631,30628.35,34135.98,34130.32,34119.74,36322.68,36318.53,36314.38,39029.97,39022.26,39007.82,42011.69,42006.03,42000.37
"0.04171.8Southern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,25575.92,25574.37,25571.49,26370.91,26369.78,26368.65,32104.18,32100.58,32093.85,33960.42,33957.78,33955.13,38633.81,38628.15,38617.57,41550.44,41546.29,41542.14,45163.39,45155.68,45141.24,49140.42,49134.76,49129.1
"0.02112.0Southern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,12753.48,12751.93,12749.05,13150.55,13149.42,13148.29,16011.22,16007.62,16000.89,16938.36,16935.72,16933.07,19269.65,19263.99,19253.41,20726.42,20722.27,20718.12,22528.05,22520.34,22505.9,24514.46,24508.8,24503.14
"0.03112.0Southern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,13980.45,13978.9,13976.02,14576.48,14575.35,14574.22,18873.45,18869.85,18863.12,20265.14,20262.5,20259.85,23767.48,23761.82,23751.24,25954.18,25950.03,25945.88,28661.47,28653.76,28639.32,31643.19,31637.53,31631.87
"0.04112.0Southern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,15207.42,15205.87,15202.99,16002.41,16001.28,16000.15,21735.68,21732.08,21725.35,23591.92,23589.28,23586.63,28265.31,28259.65,28249.07,31181.94,31177.79,31173.64,34794.89,34787.18,34772.74,38771.92,38766.26,38760.6
"0.02142.0Southern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,19293.48,19291.93,19289.05,19690.55,19689.42,19688.29,22551.22,22547.62,22540.89,23478.36,23475.72,23473.07,25809.65,25803.99,25793.41,27266.42,27262.27,27258.12,29068.05,29060.34,29045.9,31054.46,31048.8,31043.14
"0.03142.0Southern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,20520.45,20518.9,20516.02,21116.48,21115.35,21114.22,25413.45,25409.85,25403.12,26805.14,26802.5,26799.85,30307.48,30301.82,30291.24,32494.18,32490.03,32485.88,35201.47,35193.76,35179.32,38183.19,38177.53,38171.87
"0.04142.0Southern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,21747.42,21745.87,21742.99,22542.41,22541.28,22540.15,28275.68,28272.08,28265.35,30131.92,30129.28,30126.63,34805.31,34799.65,34789.07,37721.94,37717.79,37713.64,41334.89,41327.18,41312.74,45311.92,45306.26,45300.6
"0.02172.0Southern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,25833.48,25831.93,25829.05,26230.55,26229.42,26228.29,29091.22,29087.62,29080.89,30018.36,30015.72,30013.07,32349.65,32343.99,32333.41,33806.42,33802.27,33798.12,35608.05,35600.34,35585.9,37594.46,37588.8,37583.14
"0.03172.0Southern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,27060.45,27058.9,27056.02,27656.48,27655.35,27654.22,31953.45,31949.85,31943.12,33345.14,33342.5,33339.85,36847.48,36841.82,36831.24,39034.18,39030.03,39025.88,41741.47,41733.76,41719.32,44723.19,44717.53,44711.87
"0.04172.0Southern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,28287.42,28285.87,28282.99,29082.41,29081.28,29080.15,34815.68,34812.08,34805.35,36671.92,36669.28,36666.63,41345.31,41339.65,41329.07,44261.94,44257.79,44253.64,47874.89,47867.18,47852.74,51851.92,51846.26,51840.6
