"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0392.0Black Belt",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,38801.28,38799.74,38796.85,39369.99,39368.86,39367.73,43654.66,43651.06,43644.32,44982.81,44980.16,44977.52,48509.18,48503.52,48492.93,50596.01,50591.86,50587.7,53363.66,53355.94,53341.51,56209.18,56203.52,56197.86
"0.0492.0Black Belt",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,40018.4,40016.86,40013.97,40776.96,40775.83,40774.7,46493.83,46490.23,46483.49,48265.35,48262.7,48260.06,52970.78,52965.12,52954.53,55754.25,55750.1,55745.94,59447.68,59439.96,59425.53,63243.11,63237.45,63231.79
"0.0230.1Southern",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-10256.38,-10257.92,-10260.81,-9859.3,-9860.44,-9861.57,-6998.63,-7002.24,-7008.97,-6071.5,-6074.14,-6076.78,-3740.21,-3745.87,-3756.45,-2283.44,-2287.59,-2291.74,-481.8,-489.52,-503.95,1504.61,1498.94,1493.28
"0.0330.1Southern",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-9029.41,-9030.95,-9033.84,-8433.37,-8434.51,-8435.64,-4136.4,-4140.01,-4146.74,-2744.72,-2747.36,-2750,757.62,751.96,741.38,2944.32,2940.17,2936.02,5651.62,5643.9,5629.47,8633.34,8627.67,8622.01
"0.0430.1Southern",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-7802.44,-7803.98,-7806.87,-7007.44,-7008.58,-7009.71,-1274.17,-1277.78,-1284.51,582.06,579.42,576.78,5255.45,5249.79,5239.21,8172.08,8167.93,8163.78,11785.04,11777.32,11762.89,15762.07,15756.4,15750.74
"0.0260.1Southern",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-9333.88,-9335.42,-9338.31,-8936.8,-8937.94,-8939.07,-6076.13,-6079.74,-6086.47,-5149,-5151.64,-5154.28,-2817.71,-2823.37,-2833.95,-1360.94,-1365.09,-1369.24,440.7,432.98,418.55,2427.11,2421.44,2415.78
"0.0360.1Southern",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-8106.91,-8108.45,-8111.34,-7510.87,-7512.01,-7513.14,-3213.9,-3217.51,-3224.24,-1822.22,-1824.86,-1827.5,1680.12,1674.46,1663.88,3866.82,3862.67,3858.52,6574.12,6566.4,6551.97,9555.84,9550.17,9544.51
"0.0460.1Southern",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-6879.94,-6881.48,-6884.37,-6084.94,-6086.08,-6087.21,-351.67,-355.28,-362.01,1504.56,1501.92,1499.28,6177.95,6172.29,6161.71,9094.58,9090.43,9086.28,12707.54,12699.82,12685.39,16684.57,16678.9,16673.24
"0.0290.1Southern",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-8411.38,-8412.92,-8415.81,-8014.3,-8015.44,-8016.57,-5153.63,-5157.24,-5163.97,-4226.5,-4229.14,-4231.78,-1895.21,-1900.87,-1911.45,-438.44,-442.59,-446.74,1363.2,1355.48,1341.05,3349.61,3343.94,3338.28
"0.0390.1Southern",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-7184.41,-7185.95,-7188.84,-6588.37,-6589.51,-6590.64,-2291.4,-2295.01,-2301.74,-899.72,-902.36,-905,2602.62,2596.96,2586.38,4789.32,4785.17,4781.02,7496.62,7488.9,7474.47,10478.34,10472.67,10467.01
"0.0490.1Southern",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-5957.44,-5958.98,-5961.87,-5162.44,-5163.58,-5164.71,570.83,567.22,560.49,2427.06,2424.42,2421.78,7100.45,7094.79,7084.21,10017.08,10012.93,10008.78,13630.04,13622.32,13607.89,17607.07,17601.4,17595.74
"0.0230.3Southern",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-9102.67,-9104.21,-9107.1,-8705.59,-8706.73,-8707.86,-5844.92,-5848.53,-5855.26,-4917.79,-4920.43,-4923.07,-2586.5,-2592.16,-2602.74,-1129.73,-1133.88,-1138.03,671.91,664.19,649.76,2658.32,2652.65,2646.99
"0.0330.3Southern",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-7875.7,-7877.24,-7880.13,-7279.66,-7280.8,-7281.93,-2982.69,-2986.3,-2993.03,-1591.01,-1593.65,-1596.29,1911.33,1905.67,1895.09,4098.03,4093.88,4089.73,6805.33,6797.61,6783.18,9787.05,9781.38,9775.72
"0.0430.3Southern",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-6648.73,-6650.27,-6653.16,-5853.73,-5854.87,-5856,-120.46,-124.07,-130.8,1735.77,1733.13,1730.49,6409.16,6403.5,6392.92,9325.79,9321.64,9317.49,12938.75,12931.03,12916.6,16915.78,16910.11,16904.45
"0.0260.3Southern",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-6335.17,-6336.71,-6339.6,-5938.09,-5939.23,-5940.36,-3077.42,-3081.03,-3087.76,-2150.29,-2152.93,-2155.57,181,175.34,164.76,1637.77,1633.62,1629.47,3439.41,3431.69,3417.26,5425.82,5420.15,5414.49
"0.0360.3Southern",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-5108.2,-5109.74,-5112.63,-4512.16,-4513.3,-4514.43,-215.19,-218.8,-225.53,1176.49,1173.85,1171.21,4678.83,4673.17,4662.59,6865.53,6861.38,6857.23,9572.83,9565.11,9550.68,12554.55,12548.88,12543.22
"0.0460.3Southern",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-3881.23,-3882.77,-3885.66,-3086.23,-3087.37,-3088.5,2647.04,2643.43,2636.7,4503.27,4500.63,4497.99,9176.66,9171,9160.42,12093.29,12089.14,12084.99,15706.25,15698.53,15684.1,19683.28,19677.61,19671.95
"0.0290.3Southern",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-3567.67,-3569.21,-3572.1,-3170.59,-3171.73,-3172.86,-309.92,-313.53,-320.26,617.21,614.57,611.93,2948.5,2942.84,2932.26,4405.27,4401.12,4396.97,6206.91,6199.19,6184.76,8193.32,8187.65,8181.99
"0.0390.3Southern",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-2340.7,-2342.24,-2345.13,-1744.66,-1745.8,-1746.93,2552.31,2548.7,2541.97,3943.99,3941.35,3938.71,7446.33,7440.67,7430.09,9633.03,9628.88,9624.73,12340.33,12332.61,12318.18,15322.05,15316.38,15310.72
"0.0490.3Southern",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-1113.73,-1115.27,-1118.16,-318.73,-319.87,-321,5414.54,5410.93,5404.2,7270.77,7268.13,7265.49,11944.16,11938.5,11927.92,14860.79,14856.64,14852.49,18473.75,18466.03,18451.6,22450.78,22445.11,22439.45
"0.0230.5Southern",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-7948.96,-7950.5,-7953.39,-7551.88,-7553.02,-7554.15,-4691.21,-4694.82,-4701.55,-3764.08,-3766.72,-3769.36,-1432.79,-1438.45,-1449.03,23.98,19.83,15.68,1825.62,1817.9,1803.47,3812.03,3806.36,3800.7
"0.0330.5Southern",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-6721.99,-6723.53,-6726.42,-6125.95,-6127.09,-6128.22,-1828.98,-1832.59,-1839.32,-437.3,-439.94,-442.58,3065.04,3059.38,3048.8,5251.74,5247.59,5243.44,7959.04,7951.32,7936.89,10940.76,10935.09,10929.43
"0.0430.5Southern",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-5495.02,-5496.56,-5499.45,-4700.02,-4701.16,-4702.29,1033.25,1029.64,1022.91,2889.48,2886.84,2884.2,7562.87,7557.21,7546.63,10479.5,10475.35,10471.2,14092.46,14084.74,14070.31,18069.49,18063.82,18058.16
"0.0260.5Southern",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-3336.46,-3338,-3340.89,-2939.38,-2940.52,-2941.65,-78.71,-82.32,-89.05,848.42,845.78,843.14,3179.71,3174.05,3163.47,4636.48,4632.33,4628.18,6438.12,6430.4,6415.97,8424.53,8418.86,8413.2
"0.0360.5Southern",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-2109.49,-2111.03,-2113.92,-1513.45,-1514.59,-1515.72,2783.52,2779.91,2773.18,4175.2,4172.56,4169.92,7677.54,7671.88,7661.3,9864.24,9860.09,9855.94,12571.54,12563.82,12549.39,15553.26,15547.59,15541.93
"0.0460.5Southern",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-882.52,-884.06,-886.95,-87.52,-88.66,-89.79,5645.75,5642.14,5635.41,7501.98,7499.34,7496.7,12175.37,12169.71,12159.13,15092,15087.85,15083.7,18704.96,18697.24,18682.81,22681.99,22676.32,22670.66
"0.0290.5Southern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,1276.04,1274.5,1271.61,1673.12,1671.98,1670.85,4533.79,4530.18,4523.45,5460.92,5458.28,5455.64,7792.21,7786.55,7775.97,9248.98,9244.83,9240.68,11050.62,11042.9,11028.47,13037.03,13031.36,13025.7
"0.0390.5Southern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,2503.01,2501.47,2498.58,3099.05,3097.91,3096.78,7396.02,7392.41,7385.68,8787.7,8785.06,8782.42,12290.04,12284.38,12273.8,14476.74,14472.59,14468.44,17184.04,17176.32,17161.89,20165.76,20160.09,20154.43
"0.0490.5Southern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,3729.98,3728.44,3725.55,4524.98,4523.84,4522.71,10258.25,10254.64,10247.91,12114.48,12111.84,12109.2,16787.87,16782.21,16771.63,19704.5,19700.35,19696.2,23317.46,23309.74,23295.31,27294.49,27288.82,27283.16
"0.0230.7Southern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-6795.25,-6796.79,-6799.68,-6398.17,-6399.31,-6400.44,-3537.5,-3541.11,-3547.84,-2610.37,-2613.01,-2615.65,-279.08,-284.74,-295.32,1177.69,1173.54,1169.39,2979.33,2971.61,2957.18,4965.74,4960.07,4954.41
"0.0330.7Southern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-5568.28,-5569.82,-5572.71,-4972.24,-4973.38,-4974.51,-675.27,-678.88,-685.61,716.41,713.77,711.13,4218.75,4213.09,4202.51,6405.45,6401.3,6397.15,9112.75,9105.03,9090.6,12094.47,12088.8,12083.14
"0.0430.7Southern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-4341.31,-4342.85,-4345.74,-3546.31,-3547.45,-3548.58,2186.96,2183.35,2176.62,4043.19,4040.55,4037.91,8716.58,8710.92,8700.34,11633.21,11629.06,11624.91,15246.17,15238.45,15224.02,19223.2,19217.53,19211.87
"0.0260.7Southern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-337.75,-339.29,-342.18,59.33,58.19,57.06,2920,2916.39,2909.66,3847.13,3844.49,3841.85,6178.42,6172.76,6162.18,7635.19,7631.04,7626.89,9436.83,9429.11,9414.68,11423.24,11417.57,11411.91
"0.0360.7Southern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,889.22,887.68,884.79,1485.26,1484.12,1482.99,5782.23,5778.62,5771.89,7173.91,7171.27,7168.63,10676.25,10670.59,10660.01,12862.95,12858.8,12854.65,15570.25,15562.53,15548.1,18551.97,18546.3,18540.64
"0.0460.7Southern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,2116.19,2114.65,2111.76,2911.19,2910.05,2908.92,8644.46,8640.85,8634.12,10500.69,10498.05,10495.41,15174.08,15168.42,15157.84,18090.71,18086.56,18082.41,21703.67,21695.95,21681.52,25680.7,25675.03,25669.37
"0.0290.7Southern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,6119.75,6118.21,6115.32,6516.83,6515.69,6514.56,9377.5,9373.89,9367.16,10304.63,10301.99,10299.35,12635.92,12630.26,12619.68,14092.69,14088.54,14084.39,15894.33,15886.61,15872.18,17880.74,17875.07,17869.41
"0.0390.7Southern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,7346.72,7345.18,7342.29,7942.76,7941.62,7940.49,12239.73,12236.12,12229.39,13631.41,13628.77,13626.13,17133.75,17128.09,17117.51,19320.45,19316.3,19312.15,22027.75,22020.03,22005.6,25009.47,25003.8,24998.14
"0.0490.7Southern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,8573.69,8572.15,8569.26,9368.69,9367.55,9366.42,15101.96,15098.35,15091.62,16958.19,16955.55,16952.91,21631.58,21625.92,21615.34,24548.21,24544.06,24539.91,28161.17,28153.45,28139.02,32138.2,32132.53,32126.87
"0.0231.0Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-5064.69,-5066.23,-5069.12,-4667.61,-4668.74,-4669.87,-1806.94,-1810.54,-1817.28,-879.8,-882.45,-885.09,1451.49,1445.83,1435.24,2908.26,2904.11,2899.95,4709.89,4702.17,4687.74,6696.3,6690.64,6684.98
"0.0331.0Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-3837.72,-3839.26,-3842.15,-3241.68,-3242.81,-3243.94,1055.29,1051.69,1044.95,2446.98,2444.33,2441.69,5949.32,5943.66,5933.07,8136.02,8131.87,8127.71,10843.31,10835.59,10821.16,13825.03,13819.37,13813.71
"0.0431.0Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-2610.75,-2612.29,-2615.18,-1815.75,-1816.88,-1818.01,3917.52,3913.92,3907.18,5773.76,5771.11,5768.47,10447.15,10441.49,10430.9,13363.78,13359.63,13355.47,16976.73,16969.01,16954.58,20953.76,20948.1,20942.44
"0.0261.0Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,4160.31,4158.77,4155.88,4557.39,4556.26,4555.13,7418.06,7414.46,7407.72,8345.2,8342.55,8339.91,10676.49,10670.83,10660.24,12133.26,12129.11,12124.95,13934.89,13927.17,13912.74,15921.3,15915.64,15909.98
"0.0361.0Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,5387.28,5385.74,5382.85,5983.32,5982.19,5981.06,10280.29,10276.69,10269.95,11671.98,11669.33,11666.69,15174.32,15168.66,15158.07,17361.02,17356.87,17352.71,20068.31,20060.59,20046.16,23050.03,23044.37,23038.71
"0.0461.0Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,6614.25,6612.71,6609.82,7409.25,7408.12,7406.99,13142.52,13138.92,13132.18,14998.76,14996.11,14993.47,19672.15,19666.49,19655.9,22588.78,22584.63,22580.47,26201.73,26194.01,26179.58,30178.76,30173.1,30167.44
"0.0291.0Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,13385.31,13383.77,13380.88,13782.39,13781.26,13780.13,16643.06,16639.46,16632.72,17570.2,17567.55,17564.91,19901.49,19895.83,19885.24,21358.26,21354.11,21349.95,23159.89,23152.17,23137.74,25146.3,25140.64,25134.98
"0.0391.0Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,14612.28,14610.74,14607.85,15208.32,15207.19,15206.06,19505.29,19501.69,19494.95,20896.98,20894.33,20891.69,24399.32,24393.66,24383.07,26586.02,26581.87,26577.71,29293.31,29285.59,29271.16,32275.03,32269.37,32263.71
"0.0491.0Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,15839.25,15837.71,15834.82,16634.25,16633.12,16631.99,22367.52,22363.92,22357.18,24223.76,24221.11,24218.47,28897.15,28891.49,28880.9,31813.78,31809.63,31805.47,35426.73,35419.01,35404.58,39403.76,39398.1,39392.44
"0.0231.2Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-3910.98,-3912.52,-3915.41,-3513.9,-3515.03,-3516.16,-653.23,-656.83,-663.57,273.91,271.26,268.62,2605.2,2599.54,2588.95,4061.97,4057.82,4053.66,5863.6,5855.88,5841.45,7850.01,7844.35,7838.69
"0.0331.2Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-2684.01,-2685.55,-2688.44,-2087.97,-2089.1,-2090.23,2209,2205.4,2198.66,3600.69,3598.04,3595.4,7103.03,7097.37,7086.78,9289.73,9285.58,9281.42,11997.02,11989.3,11974.87,14978.74,14973.08,14967.42
"0.0431.2Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-1457.04,-1458.58,-1461.47,-662.04,-663.17,-664.3,5071.23,5067.63,5060.89,6927.47,6924.82,6922.18,11600.86,11595.2,11584.61,14517.49,14513.34,14509.18,18130.44,18122.72,18108.29,22107.47,22101.81,22096.15
"0.0261.2Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,7159.02,7157.48,7154.59,7556.1,7554.97,7553.84,10416.77,10413.17,10406.43,11343.91,11341.26,11338.62,13675.2,13669.54,13658.95,15131.97,15127.82,15123.66,16933.6,16925.88,16911.45,18920.01,18914.35,18908.69
"0.0361.2Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,8385.99,8384.45,8381.56,8982.03,8980.9,8979.77,13279,13275.4,13268.66,14670.69,14668.04,14665.4,18173.03,18167.37,18156.78,20359.73,20355.58,20351.42,23067.02,23059.3,23044.87,26048.74,26043.08,26037.42
"0.0461.2Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,9612.96,9611.42,9608.53,10407.96,10406.83,10405.7,16141.23,16137.63,16130.89,17997.47,17994.82,17992.18,22670.86,22665.2,22654.61,25587.49,25583.34,25579.18,29200.44,29192.72,29178.29,33177.47,33171.81,33166.15
"0.0291.2Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,18229.02,18227.48,18224.59,18626.1,18624.97,18623.84,21486.77,21483.17,21476.43,22413.91,22411.26,22408.62,24745.2,24739.54,24728.95,26201.97,26197.82,26193.66,28003.6,27995.88,27981.45,29990.01,29984.35,29978.69
"0.0391.2Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,19455.99,19454.45,19451.56,20052.03,20050.9,20049.77,24349,24345.4,24338.66,25740.69,25738.04,25735.4,29243.03,29237.37,29226.78,31429.73,31425.58,31421.42,34137.02,34129.3,34114.87,37118.74,37113.08,37107.42
"0.0491.2Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,20682.96,20681.42,20678.53,21477.96,21476.83,21475.7,27211.23,27207.63,27200.89,29067.47,29064.82,29062.18,33740.86,33735.2,33724.61,36657.49,36653.34,36649.18,40270.44,40262.72,40248.29,44247.47,44241.81,44236.15
"0.0231.5Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-2180.41,-2181.95,-2184.84,-1783.33,-1784.47,-1785.6,1077.34,1073.73,1067,2004.47,2001.83,1999.19,4335.76,4330.1,4319.52,5792.53,5788.38,5784.23,7594.17,7586.45,7572.02,9580.58,9574.91,9569.25
"0.0331.5Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-953.44,-954.98,-957.87,-357.4,-358.54,-359.67,3939.57,3935.96,3929.23,5331.25,5328.61,5325.97,8833.59,8827.93,8817.35,11020.29,11016.14,11011.99,13727.59,13719.87,13705.44,16709.31,16703.64,16697.98
"0.0431.5Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,273.53,271.99,269.1,1068.53,1067.39,1066.26,6801.8,6798.19,6791.46,8658.03,8655.39,8652.75,13331.42,13325.76,13315.18,16248.05,16243.9,16239.75,19861.01,19853.29,19838.86,23838.04,23832.37,23826.71
"0.0261.5Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,11657.09,11655.55,11652.66,12054.17,12053.03,12051.9,14914.84,14911.23,14904.5,15841.97,15839.33,15836.69,18173.26,18167.6,18157.02,19630.03,19625.88,19621.73,21431.67,21423.95,21409.52,23418.08,23412.41,23406.75
"0.0361.5Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,12884.06,12882.52,12879.63,13480.1,13478.96,13477.83,17777.07,17773.46,17766.73,19168.75,19166.11,19163.47,22671.09,22665.43,22654.85,24857.79,24853.64,24849.49,27565.09,27557.37,27542.94,30546.81,30541.14,30535.48
"0.0461.5Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,14111.03,14109.49,14106.6,14906.03,14904.89,14903.76,20639.3,20635.69,20628.96,22495.53,22492.89,22490.25,27168.92,27163.26,27152.68,30085.55,30081.4,30077.25,33698.51,33690.79,33676.36,37675.54,37669.87,37664.21
"0.0291.5Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,25494.59,25493.05,25490.16,25891.67,25890.53,25889.4,28752.34,28748.73,28742,29679.47,29676.83,29674.19,32010.76,32005.1,31994.52,33467.53,33463.38,33459.23,35269.17,35261.45,35247.02,37255.58,37249.91,37244.25
"0.0391.5Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,26721.56,26720.02,26717.13,27317.6,27316.46,27315.33,31614.57,31610.96,31604.23,33006.25,33003.61,33000.97,36508.59,36502.93,36492.35,38695.29,38691.14,38686.99,41402.59,41394.87,41380.44,44384.31,44378.64,44372.98
"0.0491.5Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,27948.53,27946.99,27944.1,28743.53,28742.39,28741.26,34476.8,34473.19,34466.46,36333.03,36330.39,36327.75,41006.42,41000.76,40990.18,43923.05,43918.9,43914.75,47536.01,47528.29,47513.86,51513.04,51507.37,51501.71
"0.0231.8Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-449.85,-451.39,-454.28,-52.77,-53.9,-55.03,2807.9,2804.3,2797.56,3735.04,3732.39,3729.75,6066.33,6060.67,6050.08,7523.1,7518.95,7514.79,9324.73,9317.01,9302.58,11311.14,11305.48,11299.82
"0.0331.8Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,777.12,775.58,772.69,1373.16,1372.03,1370.9,5670.13,5666.53,5659.79,7061.82,7059.17,7056.53,10564.16,10558.5,10547.91,12750.86,12746.71,12742.55,15458.15,15450.43,15436,18439.87,18434.21,18428.55
"0.0431.8Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,2004.09,2002.55,1999.66,2799.09,2797.96,2796.83,8532.36,8528.76,8522.02,10388.6,10385.95,10383.31,15061.99,15056.33,15045.74,17978.62,17974.47,17970.31,21591.57,21583.85,21569.42,25568.6,25562.94,25557.28
"0.0261.8Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,16155.15,16153.61,16150.72,16552.23,16551.1,16549.97,19412.9,19409.3,19402.56,20340.04,20337.39,20334.75,22671.33,22665.67,22655.08,24128.1,24123.95,24119.79,25929.73,25922.01,25907.58,27916.14,27910.48,27904.82
"0.0361.8Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,17382.12,17380.58,17377.69,17978.16,17977.03,17975.9,22275.13,22271.53,22264.79,23666.82,23664.17,23661.53,27169.16,27163.5,27152.91,29355.86,29351.71,29347.55,32063.15,32055.43,32041,35044.87,35039.21,35033.55
"0.0461.8Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,18609.09,18607.55,18604.66,19404.09,19402.96,19401.83,25137.36,25133.76,25127.02,26993.6,26990.95,26988.31,31666.99,31661.33,31650.74,34583.62,34579.47,34575.31,38196.57,38188.85,38174.42,42173.6,42167.94,42162.28
"0.0291.8Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,32760.15,32758.61,32755.72,33157.23,33156.1,33154.97,36017.9,36014.3,36007.56,36945.04,36942.39,36939.75,39276.33,39270.67,39260.08,40733.1,40728.95,40724.79,42534.73,42527.01,42512.58,44521.14,44515.48,44509.82
"0.0391.8Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,33987.12,33985.58,33982.69,34583.16,34582.03,34580.9,38880.13,38876.53,38869.79,40271.82,40269.17,40266.53,43774.16,43768.5,43757.91,45960.86,45956.71,45952.55,48668.15,48660.43,48646,51649.87,51644.21,51638.55
"0.0491.8Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,35214.09,35212.55,35209.66,36009.09,36007.96,36006.83,41742.36,41738.76,41732.02,43598.6,43595.95,43593.31,48271.99,48266.33,48255.74,51188.62,51184.47,51180.31,54801.57,54793.85,54779.42,58778.6,58772.94,58767.28
"0.0232.0Southern",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,703.86,702.32,699.43,1100.94,1099.81,1098.68,3961.61,3958.01,3951.27,4888.75,4886.1,4883.46,7220.04,7214.38,7203.79,8676.81,8672.66,8668.5,10478.44,10470.72,10456.29,12464.85,12459.19,12453.53
"0.0332.0Southern",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,1930.83,1929.29,1926.4,2526.87,2525.74,2524.61,6823.84,6820.24,6813.5,8215.53,8212.88,8210.24,11717.87,11712.21,11701.62,13904.57,13900.42,13896.26,16611.86,16604.14,16589.71,19593.58,19587.92,19582.26
"0.0432.0Southern",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,3157.8,3156.26,3153.37,3952.8,3951.67,3950.54,9686.07,9682.47,9675.73,11542.31,11539.66,11537.02,16215.7,16210.04,16199.45,19132.33,19128.18,19124.02,22745.28,22737.56,22723.13,26722.31,26716.65,26710.99
"0.0262.0Southern",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,19153.86,19152.32,19149.43,19550.94,19549.81,19548.68,22411.61,22408.01,22401.27,23338.75,23336.1,23333.46,25670.04,25664.38,25653.79,27126.81,27122.66,27118.5,28928.44,28920.72,28906.29,30914.85,30909.19,30903.53
"0.0362.0Southern",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,20380.83,20379.29,20376.4,20976.87,20975.74,20974.61,25273.84,25270.24,25263.5,26665.53,26662.88,26660.24,30167.87,30162.21,30151.62,32354.57,32350.42,32346.26,35061.86,35054.14,35039.71,38043.58,38037.92,38032.26
"0.0462.0Southern",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,21607.8,21606.26,21603.37,22402.8,22401.67,22400.54,28136.07,28132.47,28125.73,29992.31,29989.66,29987.02,34665.7,34660.04,34649.45,37582.33,37578.18,37574.02,41195.28,41187.56,41173.13,45172.31,45166.65,45160.99
"0.0292.0Southern",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,37603.86,37602.32,37599.43,38000.94,37999.81,37998.68,40861.61,40858.01,40851.27,41788.75,41786.1,41783.46,44120.04,44114.38,44103.79,45576.81,45572.66,45568.5,47378.44,47370.72,47356.29,49364.85,49359.19,49353.53
